text,airline_sentiment
@SouthwestAir Thanks. I did go through these motions shortly after my flight yesterday. I wonder how quickly flight attendants are notified.,1
@JetBlue we've been delayed and delayed here in Palm beach... Need to head to Westchester. Can you give me some info?,0
"@united just sent you a message on Facebook, how do I follow up a complaint re. Missing clothing out of checked baggage?",0
@JetBlue Tx for the info. Just don't understand why you couldn't accurately estimate departure time earlier. Weather in ny is fine now.,0
@united send someone to the customer service counter in person. DIA concourse B across from gate B36a.,0
Keep it up :) @AmericanAir,1
@JetBlue on your 1503 flight JFK to PR. They got the doors open on this frigid temperature. #icyflight,0
@AmericanAir I had an advantage # and you deactivated it. I don't think you should deactivate a customers acct without their knowledge #help,0
@united you might be the only airline not offering waivers...keep up the good fight,0
@USAirways that's the 1st sorry I received from your company. The least you could do is fly us home early at no extra charge.,0
"@AmericanAir Telling frustrated customers ""we are super busy, please call back Late Flightr kthxbai"" and then hanging up is not the best practice.",0
"@USAirways what does ""your reservation is 'out of sync.'"" mean? On hold w customer service 12 min and want an idea what is up",0
"@united Honestly, I stopped trying to report things via website. Now I just laugh. Flights work. Miles accrue. I'm sure it's just cosmetic.",1
@united LHR arrival lounge #fail. Waited 20 mins for shower then left to find hotel. U know how many passengers u carry. Planning???,0
"@jetblue #philly lost and read program - Our customers get hot tea, great crewmembers, top notch info &amp; now #BOOKS! http://t.co/9rAGncw2Bk",1
"@united worst flights I've ever had. ground crew ignored our plane, made me miss flight and now I have to cover the cost of a hotel. #DEN",0
"@SouthwestAir where are our pilots? Plane is here flight says it's still on time, but we should of been off the ground 15 minutes ago.",0
@USAirways are you going to do anything to help stranded travelers of flight 680?! No communication from anyone. All of us dumped here.,0
@united Thanks but why did this occur? You guys had 3 hours extra to get my bag on due to your delay. So that's 7 hours you had. #fail!,0
@united and waiting,0
@united So you are inadequate by accident?,0
@USAirways thanks very much! I got thru on the phone &amp; everything is fine. Just love the website &amp; app ! Thanks for working on it!,1
"@united on 2/20 Denver AP, gate B91 (destination Santa Fe), agent Ashley did an amazing job in the face of an angry traveler. Kudos.",1
@united Big thanks to Ms. Winston for assisting me over the phone with a baggage claim issue today. She really went the extra mile!,1
@united thanks for more timely updates.,1
"@united That's called throwing ""loyalty"" out the window and trying to give less awards.",0
@SouthwestAir ..just booked trip to Cancun...❤️ no baggage fees..but need to have more flight time options,1
@JetBlue :/ he was trying to take stuff from the under the seat in front of him and bugging out throughout the flight. Didn't feel safe.,0
@USAirways FA attendant on 4553 PHL to PWM tonight was fab!  An asset to your team.  From 1F. Have a great night team!,1
@united I'm not a child. I'm someone who has an issue with flying and prepares ahead of time to reduce the distress caused by planes. You,0
@SouthwestAir 20 minutes on hold waiting is ridiculous......,0
@USAirways YOU ARE THE BEST AIRWAYS! Follow me please!!!!!🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏,1
@JetBlue I appreciate the credit for my troubles but the lack of personal response troubles me.,0
@JetBlue Understood but I watched as fam heading to FL was expedited when they had 25m to takeoff. I am speaking at conference in SF,0
@USAirways I will NEVER fly us airways or american again and I will share this nightmare of a story to all the many others we know who fly,0
"@VirginAmerica congrats, you just got all my business from EWR to SFO/LAX. Fuck you @united fl1289 SFO/EWR was the clincher...",0
"@SouthwestAir trying to change my reservation, been on hold for 45 minutes, and can't do it online-was directed to call. Help?",0
@USAirways I cant get anyone on the phone to help with award travel.Purchased extra miles and 10 minutes Late Flightr the miles needed was raised.,0
@united involuntarily bumped your passenger and can't guarantee them another flight for three days!,0
"@USAirways Frustrating days!No flights home, changed airlines. Thank you PHL USAirway employees &amp; @united for help getting me back to IAH.",1
@united Got me home amid snow &amp; Cancelled Flightlations; delivered bag w/o hassle; plus no wait on phone &amp; an upgrade. Thank you!,1
@united thnx,1
@SouthwestAir No one wants to commit to saying if this plane is getting Cancelled Flighted or not. Customer relations is closed. Patience gone.,0
@united big up the pilot of 644 for turning 1hr on the tarmac to just a 20min delayed arrival,1
"@AmericanAir my flight was Cancelled Flightled, leaving tomorrow morning. Auto rebooked for a Tuesday night flight but need to arrive Monday.",0
@JetBlue over 2 hour delay going from NYC to Denver! Come on man!,0
@JetBlue sent :-) curious to see what kind of comp we get.,1
@AndrewFallis same here! On hold for an hour &amp; then told @USAirways has done all it is willing to- which was apologize. #stillnotonmyflight,0
@united your customer service is terrible! Stood inline 3 hours no flights and 4 hours Late Flightr still no bag#disgutedindenver,0
@VirginAmerica I am all about the in flight artisanal cheese and wine pairing.,1
@United gate announcement states delay due to maintenance yet app says Late Flight arriving aircraft  tell the truth! @unfriendly,0
@united Ha… you rebooked me in to an 11 hr layover &amp; are robbing me of a night with my family. Too Late Flight for that. Just fly on time for once.,0
@SouthwestAir is there any estimate on when the holding for you online will end? I'm at an hour and forty minutes now. I need to rebook!!!,0
@SouthwestAir The problem is apologies don't help. Results matter and it's proving impossible to find anyone who is interested in that.,0
@SouthwestAir You need to be more accommodating to your loyal customers. Not happy now!,0
@united. Once again your lack of customer centricity us astounding,0
@Sb5551 Sounds like  @USAirways should have planned better since this weather was no surprise. Completely unacceptable wait times!!!,0
@USAirways I bougth ticket same fligths twice and you dont refund money it is big problem other company refund money why dont u pay back,0
@united trying to get a customer service agent.  Just landed in SFO.  Can't fly with 3 layovers with 3 kids!!,0
@VirginAmerica status match program.  I applied and it's been three weeks.  Called and emailed with no response.,0
@AmericanAir These are some awesome photos. Thanks for sharing! 😁,1
@AmericanAir still waiting on a dm response..... #sloooowresponses,0
@AmericanAir it's not about the weather. It's about the fact that I can't get ahold of anyone to help. BUT you can tweet me back.,0
@AmericanAir is non existent and I will take this as far as needed.Why hide behind a corporate logo? Provide a number #tcf #useless #amateur,0
@VirginAmerica @ladygaga @carrieunderwood  I'm Lady Gaga!!! She is amazing! 😊,1
@united so glad I've been waiting for 1 hour and 15 minutes and Ive been transferred 3 times without resolving anything. Worst service ever.,0
@USAirways I called the number and they said no one is available to take my call...guys this is insane,0
@USAirways delays to the max,0
@AmericanAir cost me 1 day of #vacation ($350) and all I got was a rude woman tell me to go to another country and figure out how to get...,0
@united I am signed up for notifications. This is the first trip I was not updated on. Not sure why this happened.,0
"@SouthwestAir Thanks for replying, I sen't my conf #! I love aviation and Southwest and all I wanted for my 18th was to fly SWA for the day!",1
@USAirways I spoke with a customer service rep who was rude and curt and transferred me to eternal hold. Sad. #badservice #mergerdisaster,0
@united 50 minute wait...still at the gate with a broken jetway. Might miss connection,0
@SouthwestAir Hoping you answer the phone today?,0
@SouthwestAir never lets me down!!!,1
@virginamerica you ROCK for making it so I can watch #Oscars on my flight!! #redcarpet #oscars #oscars2015,1
@united  thank you for a great flight in gfc :) Cheers http://t.co/nvLnGLnMGN,1
"@SouthwestAir your A-list program is a complete JOKE! Your company does not value loyal customers.Time to look for another ""go-to"" airliner",0
@AmericanAir I've been doing this all night. Can someone please help? I need my flt fixed. Please???,0
@united another awesome new plane flight 1584 and extremely nice Captain Steve Connolly.,1
@JetBlue too Late Flight. Several passengers are inebriated. You're in league with big alcohol. Shame on you.,0
